Date,Open,Low,High,Close,DayOfWeek,Is_Imputed,Daily_Return,Close_Lag_1,Close_Lag_3,Close_Lag_7,MA_7,MA_30
2012-02-28,18500.0,18500.0,18500.0,18500.0,Tuesday,False,-0.0106951871657754,18700.0,19350.0,19450.0,19264.285714285714,18995.0
2012-02-29,19200.0,19200.0,19200.0,19200.0,Wednesday,False,0.0378378378378378,18500.0,19300.0,19350.0,19128.571428571428,19001.666666666668
2012-03-01,19250.0,19250.0,19250.0,19250.0,Thursday,False,0.0026041666666667,19200.0,18700.0,19350.0,19107.14285714286,19031.666666666668
2012-03-02,19250.0,19250.0,19250.0,19250.0,Friday,True,0.0,19250.0,18500.0,19350.0,19092.85714285714,19063.333333333332
2012-03-03,19250.0,19250.0,19250.0,19250.0,Saturday,False,0.0,19250.0,19200.0,19350.0,19078.571428571428,19095.0
2012-03-04,19000.0,19000.0,19000.0,19000.0,Sunday,False,-0.0129870129870129,19250.0,19250.0,19300.0,19064.285714285714,19126.666666666668
2012-03-05,19100.0,19100.0,19100.0,19100.0,Monday,False,0.0052631578947368,19000.0,19250.0,18700.0,19021.428571428572,19150.0
2012-03-06,18950.0,18950.0,18950.0,18950.0,Tuesday,False,-0.0078534031413612,19100.0,19250.0,18500.0,19078.571428571428,19195.0
2012-03-07,18850.0,18850.0,18850.0,18850.0,Wednesday,False,-0.0052770448548812,18950.0,19000.0,19200.0,19142.85714285714,19210.0
2012-03-08,19000.0,19000.0,19000.0,19000.0,Thursday,False,0.0079575596816976,18850.0,19100.0,19250.0,19092.85714285714,19211.666666666668
2012-03-09,19000.0,19000.0,19000.0,19000.0,Friday,True,0.0,19000.0,18950.0,19250.0,19057.14285714286,19215.0
2012-03-10,18800.0,18800.0,18800.0,18800.0,Saturday,False,-0.0105263157894737,19000.0,18850.0,19250.0,19021.428571428572,19208.333333333332
2012-03-11,18700.0,18700.0,18700.0,18700.0,Sunday,False,-0.0053191489361702,18800.0,19000.0,19000.0,18957.14285714286,19195.0
2012-03-12,18850.0,18850.0,18850.0,18850.0,Monday,False,0.0080213903743315,18700.0,19000.0,19100.0,18914.285714285714,19178.333333333332
2012-03-13,18800.0,18800.0,18800.0,18800.0,Tuesday,False,-0.0026525198938992,18850.0,18800.0,18950.0,18878.571428571428,19166.666666666668
2012-03-14,18600.0,18600.0,18600.0,18600.0,Wednesday,False,-0.0106382978723403,18800.0,18700.0,18850.0,18857.14285714286,19146.666666666668
2012-03-15,18500.0,18500.0,18500.0,18500.0,Thursday,False,-0.0053763440860215,18600.0,18850.0,19000.0,18821.428571428572,19133.333333333332
2012-03-16,18500.0,18500.0,18500.0,18500.0,Friday,True,0.0,18500.0,18800.0,19000.0,18750.0,19105.0
2012-03-17,19250.0,19250.0,19250.0,19250.0,Saturday,False,0.0405405405405405,18500.0,18600.0,18800.0,18678.571428571428,19071.666666666668
2012-03-18,19150.0,19150.0,19150.0,19150.0,Sunday,False,-0.0051948051948051,19250.0,18500.0,18700.0,18742.85714285714,19060.0
2012-03-19,19150.0,19150.0,19150.0,19150.0,Monday,True,0.0,19150.0,18500.0,18850.0,18807.14285714286,19045.0
2012-03-20,19150.0,19150.0,19150.0,19150.0,Tuesday,True,0.0,19150.0,19250.0,18800.0,18850.0,19036.666666666668
2012-03-21,19150.0,19150.0,19150.0,19150.0,Wednesday,True,0.0,19150.0,19150.0,18600.0,18900.0,19035.0
2012-03-22,19150.0,19150.0,19150.0,19150.0,Thursday,True,0.0,19150.0,19150.0,18500.0,18978.571428571428,19026.666666666668
2012-03-23,19150.0,19150.0,19150.0,19150.0,Friday,True,0.0,19150.0,19150.0,18500.0,19071.428571428572,19016.666666666668
2012-03-24,19150.0,19150.0,19150.0,19150.0,Saturday,True,0.0,19150.0,19150.0,19250.0,19164.285714285714,19010.0
2012-03-25,18900.0,18900.0,18900.0,18900.0,Sunday,False,-0.0130548302872062,19150.0,19150.0,19150.0,19150.0,19003.333333333332
2012-03-26,19000.0,19000.0,19000.0,19000.0,Monday,False,0.0052910052910053,18900.0,19150.0,19150.0,19114.285714285714,18988.333333333332
2012-03-27,19000.0,19000.0,19000.0,19000.0,Tuesday,True,0.0,19000.0,19150.0,19150.0,19092.85714285714,18976.666666666668
2012-03-28,19200.0,19200.0,19200.0,19200.0,Wednesday,False,0.0105263157894737,19000.0,18900.0,19150.0,19071.428571428572,18966.666666666668
2012-03-29,19200.0,19200.0,19200.0,19200.0,Thursday,False,0.0,19200.0,19000.0,19150.0,19078.571428571428,18983.333333333332
2012-03-30,19200.0,19200.0,19200.0,19200.0,Friday,True,0.0,19200.0,19000.0,19150.0,19085.714285714286,19006.666666666668
2012-03-31,19200.0,19200.0,19200.0,19200.0,Saturday,True,0.0,19200.0,19200.0,19150.0,19092.85714285714,19006.666666666668
2012-04-01,19200.0,19200.0,19200.0,19200.0,Sunday,True,0.0,19200.0,19200.0,18900.0,19100.0,19005.0
2012-04-02,19120.0,19120.0,19120.0,19120.0,Monday,False,-0.0041666666666666,19200.0,19200.0,19000.0,19142.85714285714,19003.333333333332
2012-04-03,19000.0,19000.0,19000.0,19000.0,Tuesday,False,-0.0062761506276151,19120.0,19200.0,19000.0,19160.0,18999.0
2012-04-04,18950.0,18950.0,18950.0,18950.0,Wednesday,False,-0.0026315789473684,19000.0,19200.0,19200.0,19160.0,18999.0
2012-04-05,19000.0,19000.0,19000.0,19000.0,Thursday,False,0.0026385224274405,18950.0,19120.0,19200.0,19124.285714285714,18994.0
2012-04-06,19000.0,19000.0,19000.0,19000.0,Friday,True,0.0,19000.0,19000.0,19200.0,19095.714285714286,18995.666666666668
2012-04-07,19100.0,19100.0,19100.0,19100.0,Saturday,False,0.0052631578947368,19000.0,18950.0,19200.0,19067.14285714286,19000.666666666668
2012-04-08,19010.0,19010.0,19010.0,19010.0,Sunday,False,-0.0047120418848167,19100.0,19000.0,19200.0,19052.85714285714,19004.0
2012-04-09,19000.0,19000.0,19000.0,19000.0,Monday,False,-0.0005260389268806,19010.0,19000.0,19120.0,19025.714285714286,19004.333333333332
2012-04-10,18650.0,18650.0,18650.0,18650.0,Tuesday,False,-0.0184210526315788,19000.0,19100.0,19000.0,19008.571428571428,19011.0
2012-04-11,18800.0,18800.0,18800.0,18800.0,Wednesday,False,0.0080428954423592,18650.0,19010.0,18950.0,18958.571428571428,19009.333333333332
2012-04-12,18840.0,18840.0,18840.0,18840.0,Thursday,False,0.0021276595744681,18800.0,19000.0,19000.0,18937.14285714286,19007.666666666668
2012-04-13,18840.0,18840.0,18840.0,18840.0,Friday,True,0.0,18840.0,18650.0,19000.0,18914.285714285714,19009.0
2012-04-14,18800.0,18800.0,18800.0,18800.0,Saturday,False,-0.0021231422505307,18840.0,18800.0,19100.0,18891.428571428572,19017.0
2012-04-15,17300.0,17300.0,17300.0,17300.0,Sunday,False,-0.0797872340425531,18800.0,18840.0,19010.0,18848.571428571428,19027.0
2012-04-16,17800.0,17800.0,17800.0,17800.0,Monday,False,0.0289017341040462,17300.0,18840.0,19000.0,18604.285714285714,18987.0
2012-04-17,18000.0,18000.0,18000.0,18000.0,Tuesday,False,0.0112359550561798,17800.0,18800.0,18650.0,18432.85714285714,18938.666666666668
2012-04-18,18240.0,18240.0,18240.0,18240.0,Wednesday,False,0.0133333333333334,18000.0,17300.0,18800.0,18340.0,18900.333333333332
2012-04-19,18180.0,18180.0,18180.0,18180.0,Thursday,False,-0.0032894736842105,18240.0,17800.0,18840.0,18260.0,18870.0
2012-04-20,18180.0,18180.0,18180.0,18180.0,Friday,True,0.0,18180.0,18000.0,18840.0,18165.714285714286,18837.666666666668
2012-04-21,18030.0,18030.0,18030.0,18030.0,Saturday,False,-0.0082508250825082,18180.0,18240.0,18800.0,18071.428571428572,18805.333333333332
2012-04-22,17950.0,17950.0,17950.0,17950.0,Sunday,False,-0.0044370493621741,18030.0,18180.0,17300.0,17961.428571428572,18768.0
2012-04-23,17790.0,17790.0,17790.0,17790.0,Monday,False,-0.0089136490250696,17950.0,18180.0,17800.0,18054.285714285714,18728.0
2012-04-24,17580.0,17580.0,17580.0,17580.0,Tuesday,False,-0.0118043844856661,17790.0,18030.0,18000.0,18052.85714285714,18682.666666666668
2012-04-25,17580.0,17580.0,17580.0,17580.0,Wednesday,True,0.0,17580.0,17950.0,18240.0,17992.85714285714,18638.666666666668
2012-04-26,17480.0,17480.0,17480.0,17480.0,Thursday,False,-0.0056882821387941,17580.0,17790.0,18180.0,17898.571428571428,18591.333333333332
2012-04-27,17480.0,17480.0,17480.0,17480.0,Friday,True,0.0,17480.0,17580.0,18180.0,17798.571428571428,18540.666666666668
2012-04-28,16650.0,16650.0,16650.0,16650.0,Saturday,False,-0.0474828375286041,17480.0,17580.0,18030.0,17698.571428571428,18483.333333333332
2012-04-29,17340.0,17340.0,17340.0,17340.0,Sunday,False,0.0414414414414414,16650.0,17480.0,17950.0,17501.428571428572,18398.333333333332
2012-04-30,17250.0,17250.0,17250.0,17250.0,Monday,False,-0.005190311418685,17340.0,17480.0,17790.0,17414.285714285714,18336.333333333332
2012-05-01,17100.0,17100.0,17100.0,17100.0,Tuesday,False,-0.0086956521739129,17250.0,16650.0,17580.0,17337.14285714286,18271.333333333332
2012-05-02,17090.0,17090.0,17090.0,17090.0,Wednesday,False,-0.0005847953216374,17100.0,17340.0,17580.0,17268.571428571428,18201.333333333332
2012-05-03,17050.0,17050.0,17050.0,17050.0,Thursday,False,-0.0023405500292569,17090.0,17250.0,17480.0,17198.571428571428,18133.666666666668
2012-05-04,17050.0,17050.0,17050.0,17050.0,Friday,True,0.0,17050.0,17100.0,17480.0,17137.14285714286,18068.666666666668
2012-05-05,16780.0,16780.0,16780.0,16780.0,Saturday,False,-0.0158357771260997,17050.0,17090.0,16650.0,17075.714285714286,18005.333333333332
2012-05-06,16720.0,16720.0,16720.0,16720.0,Sunday,False,-0.0035756853396901,16780.0,17050.0,17340.0,17094.285714285714,17931.333333333332
2012-05-07,16640.0,16640.0,16640.0,16640.0,Monday,False,-0.0047846889952153,16720.0,17050.0,17250.0,17005.714285714286,17855.333333333332
2012-05-08,16550.0,16550.0,16550.0,16550.0,Tuesday,False,-0.0054086538461538,16640.0,16780.0,17100.0,16918.571428571428,17773.333333333332
2012-05-09,16500.0,16500.0,16500.0,16500.0,Wednesday,False,-0.0030211480362537,16550.0,16720.0,17090.0,16840.0,17691.333333333332
2012-05-10,16190.0,16190.0,16190.0,16190.0,Thursday,False,-0.0187878787878787,16500.0,16640.0,17050.0,16755.714285714286,17608.0
2012-05-11,16190.0,16190.0,16190.0,16190.0,Friday,True,0.0,16190.0,16550.0,17050.0,16632.85714285714,17526.0
2012-05-12,15890.0,15890.0,15890.0,15890.0,Saturday,False,-0.0185299567634341,16190.0,16500.0,16780.0,16510.0,17439.0
2012-05-13,15750.0,15750.0,15750.0,15750.0,Sunday,False,-0.0088105726872246,15890.0,16190.0,16720.0,16382.857142857143,17340.666666666668
2012-05-14,16250.0,16250.0,16250.0,16250.0,Monday,False,0.0317460317460318,15750.0,16190.0,16640.0,16244.285714285714,17237.666666666668
2012-05-15,16690.0,16690.0,16690.0,16690.0,Tuesday,False,0.027076923076923,16250.0,15890.0,16550.0,16188.57142857143,17152.666666666668
2012-05-16,16380.0,16380.0,16380.0,16380.0,Wednesday,False,-0.0185739964050329,16690.0,15750.0,16500.0,16208.57142857143,17132.333333333332
2012-05-17,16650.0,16650.0,16650.0,16650.0,Thursday,False,0.0164835164835164,16380.0,16250.0,16190.0,16191.42857142857,17085.0
2012-05-18,16650.0,16650.0,16650.0,16650.0,Friday,True,0.0,16650.0,16690.0,16190.0,16257.142857142857,17040.0
2012-05-19,16850.0,16850.0,16850.0,16850.0,Saturday,False,0.0120120120120119,16650.0,16380.0,15890.0,16322.857142857143,16987.0
2012-05-20,16760.0,16760.0,16760.0,16760.0,Sunday,False,-0.0053412462908012,16850.0,16650.0,15750.0,16460.0,16942.666666666668
2012-05-21,16850.0,16850.0,16850.0,16850.0,Monday,False,0.0053699284009547,16760.0,16650.0,16250.0,16604.285714285714,16895.333333333332
2012-05-22,16690.0,16690.0,16690.0,16690.0,Tuesday,False,-0.0094955489614243,16850.0,16850.0,16690.0,16690.0,16856.0
2012-05-23,16710.0,16710.0,16710.0,16710.0,Wednesday,False,0.0011983223487117,16690.0,16760.0,16380.0,16690.0,16814.0
2012-05-24,17600.0,17600.0,17600.0,17600.0,Thursday,False,0.0532615200478754,16710.0,16850.0,16650.0,16737.14285714286,16778.0
2012-05-25,17600.0,17600.0,17600.0,17600.0,Friday,True,0.0,17600.0,16690.0,16650.0,16872.85714285714,16778.666666666668
2012-05-26,17670.0,17670.0,17670.0,17670.0,Saturday,False,0.0039772727272726,17600.0,16710.0,16850.0,17008.571428571428,16779.333333333332
2012-05-27,17200.0,17200.0,17200.0,17200.0,Sunday,False,-0.0265987549518958,17670.0,17600.0,16760.0,17125.714285714286,16785.666666666668
2012-05-28,17300.0,17300.0,17300.0,17300.0,Monday,False,0.0058139534883721,17200.0,17600.0,16850.0,17188.571428571428,16776.333333333332
2012-05-29,17600.0,17600.0,17600.0,17600.0,Tuesday,False,0.0173410404624276,17300.0,17670.0,16690.0,17252.85714285714,16798.0
2012-05-30,17680.0,17680.0,17680.0,17680.0,Wednesday,False,0.0045454545454546,17600.0,17200.0,16710.0,17382.85714285714,16806.666666666668
2012-05-31,17700.0,17700.0,17700.0,17700.0,Thursday,False,0.001131221719457,17680.0,17300.0,17600.0,17521.428571428572,16821.0
2012-06-01,17700.0,17700.0,17700.0,17700.0,Friday,True,0.0,17700.0,17600.0,17600.0,17535.714285714286,16841.0
2012-06-02,17770.0,17770.0,17770.0,17770.0,Saturday,False,0.0039548022598869,17700.0,17680.0,17670.0,17550.0,16861.333333333332
2012-06-03,17770.0,17770.0,17770.0,17770.0,Sunday,True,0.0,17770.0,17700.0,17200.0,17564.285714285714,16885.333333333332
2012-06-04,17770.0,17770.0,17770.0,17770.0,Monday,True,0.0,17770.0,17700.0,17300.0,17645.714285714286,16909.333333333332
2012-06-05,17680.0,17680.0,17680.0,17680.0,Tuesday,False,-0.0050647158131682,17770.0,17770.0,17600.0,17712.85714285714,16942.333333333332
2012-06-06,17700.0,17700.0,17700.0,17700.0,Wednesday,False,0.001131221719457,17680.0,17770.0,17680.0,17724.285714285714,16974.333333333332
2012-06-07,17850.0,17850.0,17850.0,17850.0,Thursday,False,0.0084745762711864,17700.0,17770.0,17700.0,17727.14285714286,17009.666666666668
2012-06-08,17850.0,17850.0,17850.0,17850.0,Friday,True,0.0,17850.0,17680.0,17700.0,17748.571428571428,17053.0
2012-06-09,18250.0,18250.0,18250.0,18250.0,Saturday,False,0.022408963585434,17850.0,17700.0,17770.0,17770.0,17098.0
2012-06-10,18210.0,18210.0,18210.0,18210.0,Sunday,False,-0.0021917808219178,18250.0,17850.0,17770.0,17838.571428571428,17166.666666666668
2012-06-11,18150.0,18150.0,18150.0,18150.0,Monday,False,-0.0032948929159802,18210.0,17850.0,17770.0,17901.428571428572,17234.0
2012-06-12,17900.0,17900.0,17900.0,17900.0,Tuesday,False,-0.0137741046831956,18150.0,18250.0,17680.0,17955.714285714286,17309.333333333332
2012-06-13,17600.0,17600.0,17600.0,17600.0,Wednesday,False,-0.0167597765363128,17900.0,18210.0,17700.0,17987.14285714286,17381.0
2012-06-14,17800.0,17800.0,17800.0,17800.0,Thursday,False,0.0113636363636364,17600.0,18150.0,17850.0,17972.85714285714,17426.0
2012-06-15,17800.0,17800.0,17800.0,17800.0,Friday,True,0.0,17800.0,17900.0,17850.0,17965.714285714286,17463.0
2012-06-16,17850.0,17850.0,17850.0,17850.0,Saturday,False,0.002808988764045,17800.0,17600.0,18250.0,17958.571428571428,17510.333333333332
2012-06-17,18000.0,18000.0,18000.0,18000.0,Sunday,False,0.0084033613445377,17850.0,17800.0,18210.0,17901.428571428572,17550.333333333332
2012-06-18,18000.0,18000.0,18000.0,18000.0,Monday,True,0.0,18000.0,17800.0,18150.0,17871.428571428572,17595.333333333332
2012-06-19,18100.0,18100.0,18100.0,18100.0,Tuesday,False,0.0055555555555555,18000.0,17850.0,17900.0,17850.0,17633.666666666668
2012-06-20,18280.0,18280.0,18280.0,18280.0,Wednesday,False,0.0099447513812154,18100.0,18000.0,17600.0,17878.571428571428,17678.333333333332
2012-06-21,18300.0,18300.0,18300.0,18300.0,Thursday,False,0.0010940919037198,18280.0,18000.0,17800.0,17975.714285714286,17726.0
2012-06-22,18300.0,18300.0,18300.0,18300.0,Friday,True,0.0,18300.0,18100.0,17800.0,18047.14285714286,17779.666666666668
2012-06-23,18800.0,18800.0,18800.0,18800.0,Saturday,False,0.0273224043715847,18300.0,18280.0,17850.0,18118.571428571428,17832.666666666668
2012-06-24,19050.0,19050.0,19050.0,19050.0,Sunday,False,0.0132978723404255,18800.0,18300.0,18000.0,18254.285714285714,17872.666666666668
2012-06-25,18950.0,18950.0,18950.0,18950.0,Monday,False,-0.005249343832021,19050.0,18300.0,18000.0,18404.285714285714,17921.0
2012-06-26,19200.0,19200.0,19200.0,19200.0,Tuesday,False,0.0131926121372032,18950.0,18800.0,18100.0,18540.0,17963.666666666668
2012-06-27,19400.0,19400.0,19400.0,19400.0,Wednesday,False,0.0104166666666667,19200.0,19050.0,18280.0,18697.14285714286,18030.333333333332
2012-06-28,20150.0,20150.0,20150.0,20150.0,Thursday,False,0.038659793814433,19400.0,18950.0,18300.0,18857.14285714286,18100.333333333332
2012-06-29,20150.0,20150.0,20150.0,20150.0,Friday,False,0.0,20150.0,19200.0,18300.0,19121.428571428572,18185.333333333332
2012-06-30,19800.0,19520.0,20000.0,19940.0,Saturday,False,-0.0104218362282878,20150.0,19400.0,18800.0,19385.714285714286,18267.666666666668
2012-07-01,19890.0,19520.0,19890.0,19530.0,Sunday,False,-0.0205616850551655,19940.0,20150.0,19050.0,19548.571428571428,18342.333333333332
2012-07-02,19460.0,19280.0,19560.0,19430.0,Monday,False,-0.0051203277009728,19530.0,20150.0,18950.0,19617.14285714286,18403.333333333332
2012-07-03,19410.0,19400.0,19760.0,19760.0,Tuesday,False,0.0169840452907874,19430.0,19940.0,19200.0,19685.714285714286,18458.666666666668
2012-07-04,19800.0,19610.0,19830.0,19680.0,Wednesday,False,-0.0040485829959514,19760.0,19530.0,19400.0,19765.714285714286,18525.0
2012-07-05,19800.0,19610.0,19830.0,19680.0,Thursday,True,0.0,19680.0,19430.0,20150.0,19805.714285714286,18588.666666666668
2012-07-06,19800.0,19610.0,19830.0,19680.0,Friday,True,0.0,19680.0,19760.0,20150.0,19738.571428571428,18655.333333333332
2012-07-07,19580.0,19410.0,19600.0,19460.0,Saturday,False,-0.0111788617886179,19680.0,19680.0,19940.0,19671.428571428572,18721.333333333332
2012-07-08,19390.0,19040.0,19390.0,19100.0,Sunday,False,-0.0184994861253854,19460.0,19680.0,19530.0,19602.85714285714,18775.0
2012-07-09,19020.0,18810.0,19160.0,19130.0,Monday,False,0.0015706806282722,19100.0,19680.0,19430.0,19541.428571428572,18816.666666666668
2012-07-10,19200.0,19200.0,19460.0,19360.0,Tuesday,False,0.012023000522739,19130.0,19460.0,19760.0,19498.571428571428,18846.0
2012-07-11,19330.0,19100.0,19340.0,19140.0,Wednesday,False,-0.0113636363636363,19360.0,19100.0,19680.0,19441.428571428572,18884.333333333332
2012-07-12,19170.0,19150.0,19240.0,19220.0,Thursday,False,0.0041797283176594,19140.0,19130.0,19680.0,19364.285714285714,18917.333333333332
2012-07-13,19170.0,19150.0,19240.0,19220.0,Friday,True,0.0,19220.0,19360.0,19680.0,19298.571428571428,18961.333333333332
2012-07-14,19350.0,19150.0,19350.0,19150.0,Saturday,False,-0.0036420395421435,19220.0,19140.0,19460.0,19232.85714285714,19015.333333333332
2012-07-15,19130.0,19010.0,19130.0,19020.0,Sunday,False,-0.0067885117493472,19150.0,19220.0,19100.0,19188.571428571428,19060.333333333332
2012-07-16,18900.0,18900.0,19200.0,19200.0,Monday,False,0.0094637223974762,19020.0,19220.0,19130.0,19177.14285714286,19101.0
2012-07-17,19280.0,19090.0,19280.0,19090.0,Tuesday,False,-0.0057291666666666,19200.0,19150.0,19360.0,19187.14285714286,19146.0
2012-07-18,19040.0,19030.0,19220.0,19150.0,Wednesday,False,0.0031430068098481,19090.0,19020.0,19140.0,19148.571428571428,19182.333333333332
2012-07-19,19140.0,19080.0,19140.0,19100.0,Thursday,False,-0.0026109660574412,19150.0,19200.0,19220.0,19150.0,19220.666666666668
2012-07-20,19140.0,19080.0,19140.0,19100.0,Friday,True,0.0,19100.0,19090.0,19220.0,19132.85714285714,19254.0
2012-07-21,19080.0,19030.0,19100.0,19090.0,Saturday,False,-0.0005235602094241,19100.0,19150.0,19150.0,19115.714285714286,19281.333333333332
2012-07-22,19070.0,18980.0,19080.0,18990.0,Sunday,False,-0.0052383446830801,19090.0,19100.0,19020.0,19107.14285714286,19307.666666666668
2012-07-23,18960.0,18960.0,19090.0,19080.0,Monday,False,0.0047393364928909,18990.0,19100.0,19200.0,19102.85714285714,19330.666666666668
2012-07-24,19100.0,19100.0,19230.0,19210.0,Tuesday,False,0.0068134171907756,19080.0,19090.0,19090.0,19085.714285714286,19340.0
2012-07-25,19200.0,19200.0,19340.0,19290.0,Wednesday,False,0.0041644976574701,19210.0,18990.0,19150.0,19102.85714285714,19345.333333333332
2012-07-26,19350.0,19350.0,19600.0,19570.0,Thursday,False,0.0145152928978744,19290.0,19080.0,19100.0,19122.85714285714,19356.666666666668
2012-07-27,19350.0,19350.0,19600.0,19570.0,Friday,True,0.0,19570.0,19210.0,19100.0,19190.0,19369.0
2012-07-28,19600.0,19600.0,19740.0,19700.0,Saturday,False,0.0066428206438426,19570.0,19290.0,19090.0,19257.14285714286,19374.666666666668
2012-07-29,19650.0,19420.0,19650.0,19470.0,Sunday,False,-0.0116751269035533,19700.0,19570.0,18990.0,19344.285714285714,19359.666666666668
2012-07-30,19500.0,19500.0,19680.0,19680.0,Monday,False,0.0107858243451464,19470.0,19570.0,19080.0,19412.85714285714,19337.0
2012-07-31,19710.0,19630.0,19710.0,19710.0,Tuesday,False,0.0015243902439023,19680.0,19700.0,19210.0,19498.571428571428,19328.333333333332
2012-08-01,19820.0,19800.0,20080.0,20070.0,Wednesday,False,0.0182648401826484,19710.0,19470.0,19290.0,19570.0,19334.333333333332
2012-08-02,20080.0,20080.0,20250.0,20190.0,Thursday,False,0.0059790732436473,20070.0,19680.0,19570.0,19681.428571428572,19355.666666666668
2012-08-03,20080.0,20080.0,20250.0,20190.0,Friday,True,0.0,20190.0,19710.0,19570.0,19770.0,19370.0
2012-08-04,20070.0,20020.0,20170.0,20080.0,Saturday,False,-0.0054482417038137,20190.0,20070.0,19700.0,19858.571428571428,19387.0
